Date,Channel,Data Source,Campaign,Spend,CPM,CTR,CPC,Video Views,Impressions,Conversions,Conversion Rate
2023-06-09,Paid Social,Bing,Optional,105569.04,156.16,3.2,4.88,180446,676036,5871,27.14
2023-06-21,Paid Social,Facebook,Fundamental,5977.14,30.11,3.86,0.78,179784,198533,2680,34.97
2024-05-12,Programmatic,Amazon Ad,Fundamental,13631.41,52.03,1.74,2.99,129548,262014,164,3.6
2024-09-25,Organic,Google Search Ads,Optional,33977.64,37.08,1.2,3.09,501192,916400,10234,93.07
2024-06-09,Paid Social,Google Search Ads,Optional,8077.41,34.68,0.94,3.69,190570,232914,37,1.69
2024-06-11,Organic,Bing,Entreprise,9747.0,14.26,2.64,0.54,483497,683749,13963,77.36
2024-09-14,Organic,Bing,Seamless,23415.6,200.05,4.05,4.94,79773,117046,444,9.37
2024-08-07,Programmatic,Amazon Ad,Entreprise,63015.44,83.41,2.39,3.49,470328,755507,10172,56.34
2023-02-14,Organic,LinkedIn,Fundamental,1787.24,7.82,0.86,0.91,166344,228450,634,32.28
2023-02-19,Paid Search,Facebook,Diverse,124251.05,138.98,3.61,3.85,125708,893994,29940,92.77
2024-08-27,Paid Social,Amazon Ad,Diverse,9066.18,15.95,3.01,0.53,98723,568312,11685,68.31
2024-12-12,Paid Social,Google,Fundamental,84106.86,175.22,4.95,3.54,11855,479997,22835,96.11
2023-03-26,Organic,Stack,Entreprise,11757.08,72.3,2.09,3.46,159603,162612,2550,75.04
2023-12-10,Paid Search,Stack,Fundamental,28810.08,208.47,4.22,4.94,130078,138200,5831,99.98
2023-10-01,Paid Social,Amazon Ad,Seamless,39208.26,104.01,3.81,2.73,43029,376981,12469,86.82
2024-10-23,Programmatic,Stack,Mandatory,22218.13,25.97,4.9,0.53,168555,855539,9866,23.53
2024-11-28,Organic,LinkedIn,Fundamental,130345.55,208.92,4.29,4.87,414748,623894,4954,18.51
2023-12-13,Paid Search,Bing,Diverse,73923.36,152.54,4.54,3.36,178060,484604,17837,81.07
2024-10-17,Paid Search,Stack,Seamless,2038.63,72.24,1.53,4.73,17993,28222,131,30.39
2024-04-07,Paid Social,Bing,Seamless,4945.92,8.4,2.0,0.42,531277,588834,8331,70.75
2023-10-12,Paid Search,Stack,Optional,20500.68,23.39,1.36,1.72,238818,876460,2902,24.35
2024-06-02,Programmatic,LinkedIn,Entreprise,38515.32,81.34,4.9,1.66,108915,473515,18233,78.58
2024-09-03,Paid Social,Bing,Seamless,104229.15,152.2,3.65,4.17,251195,684799,14487,57.96
2023-06-03,Paid Social,Google,Diverse,22052.0,32.48,1.09,2.98,71576,678915,4776,64.54
2024-12-11,Paid Search,Amazon Ad,Optional,5673.24,6.84,1.9,0.36,5476,829427,14365,91.15
2023-02-05,Paid Social,Bing,Entreprise,11855.36,67.94,3.86,1.76,32213,174509,6001,89.09
2024-03-01,Organic,Google,Fundamental,193805.15,202.77,4.08,4.97,785571,955769,31092,79.73
2024-07-09,Organic,Bing,Mandatory,6545.5,37.05,0.75,4.94,88095,176671,1156,87.25
2024-08-07,Programmatic,Google Search Ads,Entreprise,2687.35,23.06,0.65,3.55,47312,116528,175,23.12
2024-09-20,Paid Social,Stack,Fundamental,128342.1,129.0,3.0,4.3,131848,994918,18940,63.46
2023-03-26,Organic,Bing,Seamless,17359.68,44.51,2.14,2.08,8530,390027,2823,33.82
2024-06-15,Organic,Bing,Seamless,7134.0,192.83,3.92,4.92,13828,36997,824,56.83
2024-06-11,Paid Search,LinkedIn,Seamless,3673.28,4.38,1.37,0.32,428568,837946,11115,96.83
2024-04-11,Paid Search,Google,Optional,30602.29,33.45,1.5,2.23,200555,914886,10919,79.57
2024-06-29,Paid Social,Google,Fundamental,52833.92,53.82,2.17,2.48,931183,981759,2825,13.26
2024-02-07,Paid Search,Stack,Mandatory,13249.6,91.35,2.51,3.64,55656,145039,1034,28.41
2023-06-27,Paid Search,Facebook,Diverse,33491.78,50.77,1.17,4.34,317851,659627,2343,30.36
2023-08-11,Organic,Amazon Ad,Entreprise,13900.1,39.76,0.82,4.85,279293,349597,1857,64.79
2023-10-20,Organic,Google,Optional,50940.57,89.92,2.03,4.43,374698,566497,7857,68.33
2024-06-10,Paid Search,Bing,Entreprise,18349.74,86.75,1.8,4.82,96087,211518,2922,76.75
2023-10-26,Programmatic,Google,Optional,108574.11,188.24,4.79,3.93,545339,576772,4949,17.91
2023-08-30,Organic,Stack,Fundamental,149.05,20.81,0.78,2.71,286,7164,29,52.73
2023-07-31,Paid Social,Amazon Ad,Mandatory,2442.9,44.85,1.76,2.55,35657,54464,927,96.76
2024-10-04,Paid Search,Google,Fundamental,114798.48,204.05,4.79,4.26,200109,562595,17815,66.11
2024-11-28,Paid Search,Google Search Ads,Seamless,47429.88,103.06,3.86,2.67,24776,460209,6831,38.45
2023-01-10,Paid Social,LinkedIn,Diverse,58560.82,124.42,4.12,3.02,271618,470673,12622,65.09
2024-01-19,Paid Social,LinkedIn,Fundamental,24678.69,39.35,3.61,1.09,487651,627200,22259,98.31
2023-07-22,Programmatic,Facebook,Entreprise,22628.52,37.61,1.43,2.63,286949,601740,2901,33.72
2024-04-20,Paid Search,Amazon Ad,Entreprise,3388.05,5.26,1.17,0.45,401988,643521,2744,36.45
2023-09-14,Paid Social,LinkedIn,Seamless,121648.96,210.8,4.25,4.96,553478,577085,2642,10.77
2023-09-20,Paid Search,Facebook,Diverse,36401.4,57.83,1.19,4.86,514020,629454,5131,68.5
2024-12-29,Paid Search,LinkedIn,Optional,6651.76,106.92,3.99,2.68,57003,62214,2216,89.28
2023-09-29,Programmatic,Amazon Ad,Optional,1225.12,4.89,0.94,0.52,176293,250671,2305,97.84
2023-03-20,Organic,LinkedIn,Entreprise,35378.75,149.69,4.39,3.41,194024,236341,9,0.09
2023-02-19,Paid Search,LinkedIn,Mandatory,13592.6,65.79,4.7,1.4,126557,206592,4725,48.67
2023-12-16,Paid Search,Google Search Ads,Mandatory,69362.27,164.54,3.8,4.33,390546,421561,12249,76.47
2023-11-15,Programmatic,Google,Optional,111954.0,164.97,3.51,4.7,291407,678639,14585,61.23
2023-12-18,Paid Search,Amazon Ad,Optional,3425.76,21.06,3.9,0.54,4950,162681,3564,56.18
2024-02-14,Organic,LinkedIn,Mandatory,58469.66,62.47,3.22,1.94,427904,936013,10804,35.85
2023-10-11,Paid Search,Amazon Ad,Diverse,4637.36,13.65,0.75,1.82,227153,339834,112,4.4
2024-07-20,Paid Search,Google Search Ads,Diverse,45725.82,48.22,3.28,1.47,788653,948356,25061,80.57
2023-06-17,Programmatic,Amazon Ad,Fundamental,7041.6,19.8,1.1,1.8,88764,355679,533,13.62
2024-10-24,Paid Social,Stack,Fundamental,10778.13,44.69,2.34,1.91,94625,241189,2208,39.13
2024-06-14,Paid Social,Bing,Fundamental,22426.52,46.51,3.08,1.51,473584,482210,7219,48.61
2023-11-06,Organic,Google,Optional,3608.07,13.71,1.08,1.27,137692,263138,477,16.79
2023-08-11,Organic,Google Search Ads,Entreprise,15428.14,35.32,1.03,3.43,258726,436778,1807,40.17
2024-02-14,Paid Search,Google,Optional,98479.1,156.04,3.32,4.7,591010,631133,3970,18.95
2023-03-06,Organic,Bing,Mandatory,33133.32,50.88,2.57,1.98,338888,651142,15810,94.48
2023-04-28,Paid Search,Facebook,Mandatory,1807.3,20.58,3.32,0.62,36097,87824,2310,79.25
2024-09-18,Paid Search,Amazon Ad,Diverse,20201.37,74.11,4.05,1.83,120458,272582,1964,17.79
2023-09-25,Organic,Google Search Ads,Seamless,41129.16,124.88,2.68,4.66,114795,329340,3813,43.2
2023-03-25,Organic,Google Search Ads,Fundamental,8627.9,57.39,1.59,3.61,93890,150328,2127,89.0
2024-05-24,Paid Search,Google Search Ads,Diverse,21498.09,26.84,3.78,0.71,51689,801043,10448,34.51
2024-10-24,Paid Social,Stack,Entreprise,1289.56,48.59,4.72,1.03,14246,26540,1198,95.69
2024-07-09,Organic,LinkedIn,Diverse,11972.49,12.9,3.0,0.43,93179,928120,16126,57.92
2023-01-13,Paid Social,Facebook,Optional,24653.49,28.88,1.16,2.49,666131,853583,3930,39.69
2023-04-02,Paid Social,Amazon Ad,Mandatory,7211.82,11.78,0.51,2.31,499049,612269,1142,36.58
2024-05-31,Organic,Amazon Ad,Fundamental,8723.88,26.86,4.07,0.66,267777,324787,2928,22.15
2023-07-18,Organic,Stack,Diverse,8425.92,19.09,0.95,2.01,63629,441317,1935,46.16
2023-01-04,Programmatic,Google,Seamless,8639.4,54.33,2.47,2.2,63227,159021,2839,72.29
2024-03-09,Organic,Google Search Ads,Fundamental,87123.94,164.18,3.74,4.39,338100,530656,11504,57.97
2024-01-14,Programmatic,Bing,Fundamental,78875.04,155.92,3.56,4.38,369837,505855,8142,45.21
2023-09-03,Paid Search,Stack,Mandatory,62.15,13.9,2.55,0.55,2158,4470,75,66.37
2024-06-08,Organic,Bing,Mandatory,8701.44,177.36,4.62,3.84,8587,49060,1410,62.22
2024-03-09,Organic,Amazon Ad,Diverse,15703.6,54.23,4.93,1.1,56985,289589,10376,72.68
2023-02-09,Paid Social,LinkedIn,Seamless,58909.26,99.18,4.91,2.02,281297,593968,12265,42.06
2023-12-03,Paid Social,Facebook,Optional,4636.1,14.58,3.94,0.37,166105,318028,1396,11.14
2024-04-26,Paid Social,Google Search Ads,Fundamental,5771.82,66.46,2.67,2.49,60885,86852,40,1.73
2023-03-15,Organic,Amazon Ad,Diverse,2820.9,6.72,2.24,0.3,395480,419781,2882,30.65
2023-10-04,Programmatic,Facebook,Optional,6235.98,16.38,1.03,1.59,228112,380790,3644,92.91
2023-11-09,Paid Search,Amazon Ad,Entreprise,14596.4,50.59,1.39,3.64,126108,288522,3802,94.81
2023-05-17,Programmatic,LinkedIn,Mandatory,24716.64,106.38,3.41,3.12,13011,232345,506,6.39
2023-05-09,Organic,Facebook,Mandatory,32677.2,46.01,1.47,3.13,490683,710249,6185,59.24
2023-01-16,Paid Social,Amazon Ad,Entreprise,1598.96,20.97,2.28,0.92,54334,76247,857,49.31
2023-11-10,Programmatic,LinkedIn,Seamless,24320.8,28.98,3.37,0.86,736989,839187,7645,27.03
2024-11-15,Programmatic,Stack,Fundamental,16270.08,33.79,1.76,1.92,475705,481495,3367,39.73
2023-07-08,Programmatic,Amazon Ad,Optional,44317.37,50.87,3.66,1.39,287810,871124,28886,90.6
2023-03-16,Paid Social,Google Search Ads,Mandatory,18937.0,24.36,0.84,2.9,584650,777434,3353,51.35
2024-11-14,Programmatic,Stack,Optional,9161.8,10.22,2.69,0.38,108105,896299,10283,42.65
2024-11-17,Programmatic,Bing,Seamless,19778.24,41.8,2.75,1.52,375855,473183,6771,52.04
2023-06-07,Organic,Facebook,Fundamental,6056.19,26.71,4.24,0.63,88380,226731,98,1.02
2024-02-19,Programmatic,Stack,Entreprise,20754.5,71.07,3.45,2.06,159620,292040,9182,91.14
2024-03-12,Organic,Stack,Optional,32638.98,35.9,1.92,1.87,877104,909075,7956,45.58
2024-01-21,Paid Search,Bing,Seamless,31181.11,50.27,1.1,4.57,241941,620318,4174,61.18
2023-05-21,Organic,Amazon Ad,Optional,134568.83,143.9,4.22,3.41,214561,935161,36012,91.26
2024-08-17,Organic,Facebook,Seamless,99787.62,124.66,4.6,2.71,275774,800499,36135,98.13
2023-11-17,Organic,Stack,Optional,31130.44,38.64,1.39,2.78,205686,805637,7272,64.94
2024-10-15,Organic,Stack,Diverse,30922.56,31.1,0.72,4.32,748555,994201,3194,44.62
2024-04-15,Organic,Amazon Ad,Fundamental,45908.0,84.4,2.11,4.0,175485,543946,9328,81.28
2024-03-08,Paid Search,Stack,Mandatory,1777.23,6.56,1.34,0.49,57126,270717,810,22.33
2024-01-24,Organic,Facebook,Optional,61831.0,125.51,3.26,3.85,398926,492656,5262,32.76
2024-02-17,Organic,Google Search Ads,Fundamental,79928.18,141.52,3.07,4.61,321759,564787,7018,40.48
2023-09-26,Organic,Stack,Mandatory,20092.8,27.89,0.83,3.36,651126,720514,2097,35.07
2023-08-23,Organic,Stack,Seamless,33713.12,44.64,0.9,4.96,449731,755250,327,4.81
2023-12-05,Organic,Bing,Diverse,70588.8,92.45,4.28,2.16,63466,763574,12816,39.22
2023-12-13,Paid Search,Google,Entreprise,19148.37,57.4,3.61,1.59,21480,333621,6720,55.8
2023-04-06,Paid Social,LinkedIn,Entreprise,52269.3,96.55,4.04,2.39,374899,541361,11215,51.28
2023-03-07,Organic,LinkedIn,Entreprise,178630.4,234.65,4.75,4.94,49997,761272,639,1.77
2024-03-16,Organic,Bing,Seamless,22383.01,38.91,2.33,1.67,54420,575268,1190,8.88
2024-03-23,Paid Search,Google Search Ads,Diverse,83584.06,101.12,2.33,4.34,301983,826576,13251,68.8
2023-10-11,Organic,Google Search Ads,Mandatory,20140.56,106.51,2.69,3.96,179040,189095,4132,81.24
2024-10-25,Programmatic,Stack,Optional,9388.28,26.75,0.64,4.18,167120,350946,2221,98.89
2023-01-05,Organic,Google,Fundamental,31824.87,32.08,4.65,0.69,931706,991903,42840,92.88
2024-01-30,Paid Search,LinkedIn,Optional,15046.08,24.02,2.86,0.84,624124,626319,11610,64.82
2023-01-08,Paid Search,LinkedIn,Optional,77090.25,121.09,3.51,3.45,609666,636623,5737,25.67
2024-02-19,Paid Search,Facebook,Mandatory,20242.04,25.84,2.84,0.91,263079,783254,11540,51.88
2024-04-25,Paid Social,Google Search Ads,Fundamental,4949.12,12.8,2.91,0.44,205064,386560,3203,28.48
2024-03-09,Organic,Facebook,Mandatory,6933.5,23.15,4.63,0.5,277707,299515,9525,68.69
2024-09-26,Organic,Stack,Diverse,33418.88,61.81,1.53,4.04,401229,540663,5157,62.34
2024-12-05,Organic,Google,Seamless,55138.56,97.35,3.91,2.49,155707,566367,20425,92.24
2024-09-29,Paid Search,LinkedIn,Seamless,23502.74,67.06,1.9,3.53,275972,350457,4748,71.31
2023-12-16,Organic,Google Search Ads,Diverse,81945.15,107.8,4.4,2.45,20016,760172,16819,50.29
2024-02-15,Paid Search,Stack,Entreprise,4695.17,12.17,0.68,1.79,173590,385855,869,33.13
2024-05-14,Programmatic,Amazon Ad,Entreprise,12028.15,32.15,2.95,1.09,52879,374079,9632,87.29
2024-09-16,Programmatic,Google,Seamless,42471.44,64.13,1.92,3.34,208823,662321,2960,23.28
2024-11-06,Paid Social,LinkedIn,Mandatory,78791.6,97.92,2.88,3.4,388526,804675,22770,98.26
2023-05-21,Organic,Google Search Ads,Diverse,40189.05,160.25,4.54,3.53,78609,250791,11356,99.75
2024-06-08,Paid Social,LinkedIn,Seamless,5326.02,10.2,0.54,1.89,90586,521910,2187,77.61
2023-01-20,Paid Social,Bing,Optional,22630.65,34.75,3.31,1.05,84925,651162,642,2.98
2023-03-04,Programmatic,Google Search Ads,Diverse,47182.5,83.7,3.72,2.25,529398,563724,13904,66.3
2024-11-11,Paid Social,LinkedIn,Entreprise,93909.78,107.65,4.43,2.43,634462,872385,29886,77.33
2023-12-07,Organic,Bing,Entreprise,6080.48,10.86,0.61,1.78,406937,560065,2441,71.46
2024-01-12,Paid Search,Google,Optional,93251.2,134.4,4.2,3.2,70005,693856,13114,45.0
2023-03-08,Paid Search,LinkedIn,Entreprise,33500.66,34.85,2.22,1.57,936984,961203,11498,53.89
2024-10-18,Programmatic,LinkedIn,Entreprise,106666.56,175.64,4.99,3.52,312639,607286,23131,76.33
2024-07-15,Organic,LinkedIn,Diverse,52786.37,64.61,1.3,4.97,7346,817060,3219,30.31
2023-08-18,Organic,Google Search Ads,Entreprise,14954.7,20.93,0.53,3.95,167050,714423,1412,37.3
2024-05-20,Organic,Stack,Entreprise,5672.8,102.47,3.66,2.8,46288,55361,283,13.97
2024-08-02,Paid Social,Stack,Mandatory,32328.36,35.6,2.0,1.78,142649,908139,6403,35.25
2024-08-28,Paid Social,Facebook,Entreprise,4339.33,32.51,1.11,2.93,124132,133479,1435,96.89
2024-12-22,Paid Search,Google,Seamless,15570.1,15.73,2.42,0.65,594472,989837,23383,97.62
2023-07-03,Organic,Amazon Ad,Fundamental,2507.4,4.34,2.17,0.2,134979,577787,6200,49.45
2023-09-27,Programmatic,Stack,Optional,20470.32,57.34,2.36,2.43,184199,356982,7435,88.26
2023-11-29,Paid Social,Stack,Diverse,8508.72,124.32,4.71,2.64,39437,68441,664,20.6
2024-02-14,Paid Search,Google,Diverse,8739.5,11.69,1.67,0.7,512978,747635,11672,93.49
2023-12-11,Paid Search,LinkedIn,Diverse,35332.2,75.05,2.78,2.7,146625,470751,12557,95.96
2023-09-04,Organic,Google,Entreprise,34419.42,109.26,2.36,4.63,229913,315035,7208,96.96
2023-12-06,Organic,Stack,Seamless,3484.8,11.55,3.21,0.36,33947,301585,5755,59.45
2023-05-21,Organic,Facebook,Entreprise,23396.73,91.49,3.04,3.01,235694,255722,3695,47.54
2023-02-18,Paid Search,Bing,Fundamental,73792.74,212.51,4.4,4.83,22873,347240,14760,96.61
2023-02-19,Programmatic,Bing,Fundamental,50556.54,93.01,2.22,4.19,368320,543542,6706,55.58
2023-02-01,Programmatic,Google,Fundamental,5926.2,12.0,3.43,0.35,412266,493646,6015,35.52
2023-11-12,Programmatic,Amazon Ad,Mandatory,111878.4,121.34,3.16,3.84,735765,922013,23184,79.57
2024-03-07,Organic,Amazon Ad,Fundamental,655.65,12.84,0.83,1.55,27918,51074,279,65.96
2024-12-07,Paid Social,Amazon Ad,Fundamental,29322.32,34.34,0.85,4.04,740746,853973,4866,67.04
2024-05-18,Paid Social,Stack,Optional,80021.7,88.78,2.16,4.11,146317,901399,1479,7.6
2023-01-12,Organic,LinkedIn,Fundamental,1545.75,5.7,2.11,0.27,99448,271354,2121,37.05
2023-01-27,Paid Search,Stack,Entreprise,15726.3,48.05,3.1,1.55,109065,327296,995,9.81
2024-06-30,Organic,Stack,Optional,14210.0,151.43,3.73,4.06,91996,93839,3004,85.83
2024-10-15,Paid Search,Google,Entreprise,23424.32,112.75,3.97,2.84,65911,207762,4386,53.18
2024-12-30,Programmatic,Google Search Ads,Seamless,2567.1,15.22,1.77,0.86,139650,168670,2329,78.02
2023-10-04,Paid Search,LinkedIn,Diverse,19556.04,27.71,1.49,1.86,98567,705687,3447,32.78
2024-08-31,Paid Social,Amazon Ad,Entreprise,60586.68,100.25,2.17,4.62,327674,604358,8964,68.35
2024-07-10,Paid Search,Stack,Diverse,13400.55,22.41,0.77,2.91,438106,598090,3689,80.11
2023-04-29,Paid Search,Bing,Entreprise,9325.78,30.83,1.29,2.39,163601,302498,2313,59.28
2023-01-18,Programmatic,LinkedIn,Optional,4705.74,103.62,4.43,2.34,21553,45413,1113,55.35
2024-10-23,Paid Social,Amazon Ad,Mandatory,118644.92,125.32,2.81,4.46,95518,946717,7416,27.88
2023-02-13,Paid Search,LinkedIn,Diverse,1557.71,9.28,0.78,1.19,37562,167851,445,34.0
2024-10-28,Programmatic,Google Search Ads,Seamless,20656.92,57.82,2.44,2.37,90262,357243,7608,87.29
2023-06-24,Organic,Facebook,Diverse,106647.12,125.46,4.1,3.06,601180,850055,10306,29.57
2023-10-13,Organic,Stack,Entreprise,13315.5,25.74,0.78,3.3,10549,517369,1487,36.85
2023-12-23,Paid Social,LinkedIn,Fundamental,19699.02,52.86,2.67,1.98,196567,372649,5835,58.65
2024-12-22,Organic,Stack,Entreprise,20280.9,21.04,1.57,1.34,39453,964066,11306,74.7
2024-01-23,Paid Search,Stack,Entreprise,107422.77,120.57,3.34,3.61,538602,890939,13199,44.36
2024-10-19,Paid Social,Bing,Fundamental,103903.8,177.45,4.55,3.9,438492,585541,2115,7.94
2023-11-15,Organic,Facebook,Diverse,12803.74,20.12,2.14,0.94,136621,636511,5952,43.7
2024-05-08,Organic,Bing,Mandatory,61111.0,218.95,4.76,4.6,23397,279115,1725,12.98
2023-08-08,Paid Search,Facebook,Diverse,471.2,14.14,1.86,0.76,17453,33335,493,79.52
2023-04-04,Programmatic,Google Search Ads,Fundamental,9661.66,65.44,3.24,2.02,63466,147646,2898,60.59
2024-10-08,Organic,Facebook,Mandatory,41403.6,47.46,1.13,4.2,824199,872440,8184,83.02
2024-06-10,Paid Search,Amazon Ad,Seamless,7665.36,82.96,1.82,4.56,39383,92395,1639,97.5
2024-10-14,Programmatic,Google,Optional,85518.0,135.0,3.75,3.6,116651,633488,18352,77.26
2023-06-19,Paid Social,Google,Mandatory,12088.7,92.81,2.1,4.42,19704,130249,1345,49.18
2024-10-08,Programmatic,Amazon Ad,Fundamental,45933.0,88.2,2.41,3.66,14554,520781,268,2.14
2023-01-18,Paid Search,Amazon Ad,Seamless,2635.3,56.18,1.54,3.65,31739,46909,633,87.67
2023-07-11,Paid Search,Stack,Diverse,6235.0,20.3,1.4,1.45,67504,307162,392,9.12
2023-05-07,Programmatic,Facebook,Optional,19300.45,25.41,0.85,2.99,283307,759480,1553,24.06
2024-06-16,Programmatic,Bing,Fundamental,2907.66,4.51,2.15,0.21,24256,644032,11418,82.46
2023-09-25,Organic,Bing,Entreprise,12909.0,42.69,1.29,3.31,64800,302395,2809,72.03
2023-08-18,Paid Search,Stack,Entreprise,23543.72,26.85,1.71,1.57,832233,876995,2437,16.25
2023-02-03,Programmatic,Google Search Ads,Entreprise,107473.3,172.73,3.83,4.51,124421,622203,9642,40.46
2024-11-12,Paid Social,Google,Entreprise,93291.52,119.16,3.92,3.04,587893,782882,6941,22.62
2023-07-17,Organic,Facebook,Fundamental,28024.33,41.61,1.44,2.89,183289,673419,6408,66.08
2023-11-06,Organic,Google Search Ads,Mandatory,96632.93,104.52,2.12,4.93,211487,924580,8553,43.64
2023-08-24,Paid Search,LinkedIn,Diverse,38554.44,94.39,3.42,2.76,38307,408476,6370,45.6
2023-06-05,Programmatic,LinkedIn,Mandatory,6879.16,61.8,1.35,4.58,41082,111306,75,4.99
2024-05-28,Paid Social,LinkedIn,Mandatory,4457.7,7.72,0.99,0.78,83718,577292,3117,54.54
2023-12-29,Programmatic,Amazon Ad,Diverse,8734.32,93.22,3.7,2.52,82147,93700,1945,56.12
2024-05-25,Programmatic,Stack,Entreprise,75052.24,89.88,2.12,4.24,104940,834999,10586,59.8
2024-04-30,Paid Search,Bing,Mandatory,26135.59,125.58,4.2,2.99,127552,208125,5268,60.27
2023-12-26,Paid Search,LinkedIn,Fundamental,36022.68,55.27,2.94,1.88,449921,651764,15757,82.23
2024-09-11,Paid Search,Google Search Ads,Seamless,33285.72,36.66,2.35,1.56,205242,907963,13633,63.89
2023-08-31,Organic,Stack,Seamless,9338.43,67.83,3.79,1.79,98897,137671,3069,58.83
2024-10-05,Programmatic,Stack,Diverse,4815.68,21.45,0.72,2.98,123276,224475,834,51.61
2023-07-16,Organic,LinkedIn,Fundamental,3634.2,9.83,0.91,1.08,106021,369826,3116,92.6
2023-07-05,Organic,Google,Fundamental,28855.75,103.17,2.68,3.85,105624,279680,5205,69.45
2024-08-03,Paid Search,Facebook,Mandatory,40551.12,42.02,2.06,2.04,680711,964968,13442,67.62
2024-10-15,Programmatic,LinkedIn,Fundamental,1820.73,57.49,1.3,4.43,25731,31670,269,65.45
2024-10-30,Organic,Stack,Mandatory,78542.08,92.19,2.68,3.44,742604,851974,21971,96.23
2023-10-16,Paid Search,Google Search Ads,Diverse,166781.09,229.34,4.89,4.69,511537,727221,18938,53.25
2024-07-07,Programmatic,Bing,Seamless,36835.96,45.8,1.02,4.49,170507,804338,3409,41.55
2024-08-31,Programmatic,Facebook,Fundamental,101332.0,152.07,3.95,3.85,535089,666335,10934,41.54
2023-03-15,Paid Social,Facebook,Mandatory,8680.0,28.21,0.91,3.1,96641,307694,379,13.54
2023-02-11,Paid Social,Google Search Ads,Entreprise,13331.71,29.51,1.3,2.27,48528,451798,1219,20.76
2024-12-29,Organic,Amazon Ad,Fundamental,36669.05,62.49,4.31,1.45,293064,586772,6840,27.05
2024-08-22,Paid Search,Google,Entreprise,68971.0,73.1,1.77,4.13,856443,943509,1071,6.41
2023-03-01,Programmatic,Google,Entreprise,130393.57,182.4,3.7,4.93,216583,714860,13146,49.7
2024-02-11,Paid Search,Stack,Seamless,50651.64,175.08,4.26,4.11,250579,289306,6768,54.92
2024-11-14,Programmatic,Google Search Ads,Optional,25131.6,66.95,1.86,3.6,208128,375363,6246,89.47
2023-07-13,Paid Social,Google,Mandatory,66525.14,68.07,2.68,2.54,581646,977285,12074,46.1
2023-02-01,Programmatic,Facebook,Mandatory,171755.88,172.07,3.57,4.82,601355,998164,34425,96.61
2024-05-15,Organic,Facebook,Fundamental,16508.43,47.39,2.59,1.83,215208,348327,1099,12.18
2024-09-03,Paid Search,LinkedIn,Seamless,18386.92,21.96,1.58,1.39,155357,837278,12220,92.38
2023-07-16,Programmatic,Facebook,Diverse,77166.95,90.47,2.75,3.29,546407,852929,21793,92.91
2023-01-05,Paid Social,Facebook,Optional,79876.16,140.52,3.33,4.22,42404,568436,16747,88.48
2023-07-22,Organic,Amazon Ad,Entreprise,14769.84,109.22,2.22,4.92,117826,135227,2623,87.38
2024-12-24,Programmatic,Stack,Mandatory,13293.68,40.23,3.76,1.07,114226,330436,4825,38.84
2023-04-17,Paid Search,Stack,Fundamental,20701.8,36.27,1.17,3.1,25509,570801,120,1.8
2024-10-04,Programmatic,Stack,Diverse,108107.5,144.0,3.47,4.15,489961,750744,16706,64.13
2023-07-20,Organic,LinkedIn,Seamless,69562.8,104.64,4.63,2.26,391292,664799,18535,60.22
